,Absolute Magnitude,orbit_id,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,ma,rms,Mean Motion,Minimum Orbit Intersection,Jupiter Tisserand Invariant,data_arc,class,pha
148,17.2,60,0.5944749570000001,14.58570508,317.4319454,800.3734555,0.6841434590000001,345.7498711,2.68996855,9.804676035,0.6118,0.449790029,0.21963600000000005,3.971,10879.0,1.0,0.0
149,16.3,184,0.43046459,37.97718729,164.128073,675.2701382,0.857906865,125.1370902,2.154748185,317.1360099,0.50755,0.533119976,0.0213905,4.22,13742.0,1.0,1.0
150,15.3,472,0.449196194,8.449293831,177.1091863,1068.514001,1.1266390309999998,177.241425,2.964251479,0.546311152,0.38403,0.336916502,0.12239,3.652,23936.0,0.0,0.0
151,16.9,53,0.489392349,3.516354017,119.2476001,1469.07441,1.291370603,153.5899406,3.766801168,150.5090249,0.58255,0.245052257,0.276752,3.2710000000000004,10684.0,0.0,0.0
152,17.8,80,0.359688524,16.08090494,218.34879730000003,709.184242,0.996548376,306.98668619999995,2.116150407,192.90390280000003,0.5165,0.5076254920000001,0.0846345,4.324,10543.0,1.0,0.0
153,17.8,131,0.595317234,9.00773309,180.0490243,668.7491639,0.605654004,235.7769167,2.387574547,295.9376989,0.4796,0.53831843,0.0809232,4.328,12073.0,1.0,0.0
154,16.4,68,0.552963365,7.845301716,287.6648272,1628.125791,1.210791793,74.01014621,4.206177185,324.9414805,0.64068,0.221113136,0.251513,3.112,11472.0,0.0,0.0
155,15.9,104,0.607508524,40.8209723,315.9338005,620.5670094999998,0.558843753,212.3241206,2.288829571,16.86237445,0.4667600000000001,0.580114628,0.37175,4.283,9857.0,1.0,0.0
156,14.8,310,0.580058188,35.98758181,3.350601575,1521.5222,1.087198962,62.17822121,4.090656303,32.30146187,0.422,0.236605158,0.287569,2.94,10679.0,0.0,0.0
157,17.4,80,0.625930196,9.826916676,168.1628976,1226.448409,0.8387899609999999,116.1550877,3.645880821,204.90699880000003,0.44394,0.29353048800000003,0.0223148,3.329,10156.0,1.0,1.0
158,16.1,161,0.533034581,14.59746333,253.5127089,1389.604781,1.13801146,103.5048738,3.736060209,276.95083230000006,0.4466100000000001,0.259066466,0.280124,3.256,10813.0,0.0,0.0
159,17.0,154,0.324790689,15.32160937,8.923217675,509.496239,0.842946722,233.6251072,1.653898948,34.01947637,0.45078,0.706580289,0.0448578,5.062,24524.0,1.0,1.0
160,16.8,142,0.632584554,4.54812736,328.4040691,957.3409684,0.6984514470000001,27.38449696,3.103519619,106.741802,0.47459,0.376041569,0.0626971,3.67,9513.0,1.0,0.0
161,15.4,168,0.543790959,45.96099044,113.0110544,1336.864367,1.083485661,233.9656867,3.666466943,357.0268618,0.4873,0.269286854,0.226269,2.979,9614.0,0.0,0.0
162,17.3,104,0.503696919,23.89340174,312.4480961,501.1543639,0.612814497,348.4316194,1.856702703,22.26095902,0.5946,0.718341545,0.375572,4.984,10857.0,1.0,0.0
163,19.4,106,0.13640290800000002,4.378247099,104.340157,524.1248703,1.098673709,183.3544004,1.445739001,188.5354319,0.50657,0.686859221,0.0823487,5.067,10928.0,0.0,0.0
164,16.8,65,0.266399469,63.46349361,56.56469837,369.0543328,0.7386764020000001,132.2062796,1.275161839,345.8884215,0.61868,0.975466125,0.145897,5.546,10476.0,1.0,0.0
165,17.7,121,0.5136125779999999,13.56229168,173.0464851,944.6644375,0.9164352,286.1743799,2.851899088,109.8113499,0.40817,0.381087702,0.110128,3.765,23797.0,1.0,0.0
166,17.2,35,0.5746700570000001,4.149408488,257.2945325,1511.301557,1.096211685,75.35934255,4.058429796,355.5890115,0.64177,0.238205273,0.112448,3.168,9305.0,0.0,0.0
167,17.0,238,0.447552663,3.077118482,339.2162021000001,1016.384536,1.092942462,92.11615679,2.863787487,227.8094186,0.45412,0.3541966520000001,0.121566,3.731,29741.0,0.0,0.0
168,15.2,188,0.375381686,36.88285707,349.2457907,599.5372324,0.869146932,22.00620476,1.913822804,194.5061744,0.37055,0.600463125,0.118327,4.506,16133.0,1.0,0.0
169,18.2,115,0.337199378,1.992348531,311.7872558,838.4301343999998,1.153352007,171.00761609999995,2.326886147,77.55351894,0.47355,0.42937388,0.17056400000000002,4.078,25399.0,0.0,0.0
170,15.9,82,0.535847039,25.49099984,59.35305957,1124.594247,0.982334534,313.3894578,3.250470673,234.6050955,0.57385,0.320115456,0.0958009,3.431,9664.0,1.0,0.0
171,16.3,405,0.38897422,15.02583929,144.7890491,824.3867142999999,1.05135142,74.68759659,2.389915559,128.45529390000002,0.38813,0.43668826,0.202805,4.047,13834.0,0.0,0.0
172,15.2,480,0.393807826,22.86335267,141.28024380000005,644.0820577000002,0.88478722,96.37886903,2.034376896,339.5741553000001,0.43094,0.5589349920000001,0.118672,4.462,15379.0,1.0,0.0
173,18.3,209,0.355779589,10.30870903,234.4277374,409.8209252,0.69560861,289.4574529,1.463927468,358.2464565,0.42669,0.8784324509999999,0.034403699999999995,5.657,10889.0,1.0,1.0
174,18.5,66,0.474902213,19.41789684,359.8579297,811.9387405,0.894382747,116.0804172,2.512155114,70.10902977,0.45945,0.443383204,0.0670826,4.005,10827.0,1.0,0.0
175,15.9,397,0.406069659,24.52621479,220.73926,699.1916811000001,0.91565962,321.7214814,2.167730994,213.23397290000003,0.40083,0.514880268,0.0288994,4.28,10647.0,1.0,1.0
176,15.9,249,0.272207017,38.48907665,294.9799957,471.9631787,0.863404533,322.8912974,1.5092606430000002,150.8125613,0.45902,0.7627713690000001,0.110918,5.105,10899.0,1.0,0.0
177,15.7,243,0.4920120120000001,5.304291665,168.19039990000005,1003.739613,0.996632856,147.0677898,2.927211332,197.8951598,0.53476,0.358658755,0.0215506,3.717,23740.0,1.0,1.0
178,16.4,319,0.464094044,5.874572217000001,193.4776099,1183.166322,1.17323992,109.9557902,3.205289215,206.1816594,0.40109,0.304268295,0.18933,3.52,14832.0,0.0,0.0
179,17.6,132,0.305650154,17.24706305,116.6731884,563.7045499,0.927286106,133.7846002,1.74366172,320.9064103,0.52494,0.6386324179999999,0.014136700000000004,4.8180000000000005,14627.0,1.0,1.0
180,18.6,49,0.402160524,11.41772449,158.25106599999995,820.6845374,1.025580618,51.33719252,2.405375882,343.4196862,0.46615,0.438658198,0.103511,4.064,10575.0,0.0,0.0
181,18.3,51,0.666227983,1.98057341,57.96620493,1749.186726,0.948291273,238.1094436,4.733978211,52.71798372,0.63539,0.205809931,0.0145783,2.9330000000000003,12022.0,1.0,1.0
182,17.3,225,0.255181094,14.42831299,132.6151046,823.6888467,1.280836999,140.6336668,2.158487617,305.0952231,0.4946,0.437058243,0.29625,4.102,13805.0,0.0,0.0
183,18.5,67,0.118142739,13.87273171,162.510526,556.8908349,1.168187956,94.2909566,1.481193089,25.56654047,0.53815,0.646446265,0.248648,4.901,9581.0,0.0,0.0
184,16.7,88,0.589110015,4.539228929,335.56958389999994,1756.675561,1.170723432,104.795763,4.527752924,75.81081977,0.48189,0.204932549,0.20384,3.018,9392.0,0.0,0.0
185,18.7,123,0.468111074,7.21153371,296.8159276,1281.559088,1.228139653,47.30381033,3.38989089,225.435269,0.41035,0.280907844,0.239669,3.4210000000000003,7777.0,0.0,0.0
186,16.7,93,0.460441474,24.94438828,31.24823002,1255.815778,1.229108528,21.19867266,3.3268699930000003,257.6704577,0.52667,0.28666625,0.255091,3.349,9351.0,0.0,0.0
187,16.2,172,0.603870986,25.90684235,37.17944186,632.7900883,0.571405146,157.9390786,2.313539533,265.3174889,0.5304800000000001,0.5689090370000001,0.379361,4.362,8375.0,1.0,0.0
188,15.7,362,0.442208599,15.98928753,260.8007208,649.628184,0.818809305,334.3071368,2.117088607,80.8696051,0.44191,0.554163149,0.145493,4.461,11744.0,1.0,0.0
189,17.8,55,0.272442327,24.52006817,169.18172769999995,846.5333985999998,1.274181237,221.2083728,2.2284448340000003,324.2703143,0.59523,0.425263788,0.322322,3.987,9738.0,0.0,0.0
190,14.3,235,0.858273735,17.53992213,260.424998,1193.666623,0.312109336,242.9563773,4.0922871910000005,185.582003,0.47454,0.301591745,0.0152245,2.999,13671.0,1.0,1.0
191,16.4,63,0.673517189,10.65484243,113.5731504,1333.357093,0.774032187,36.7747844,3.967609088,203.5660041,0.6139399999999999,0.269995189,0.070898,3.175,23734.0,1.0,0.0
192,17.0,203,0.553299066,9.272436831,333.5232597,596.6666952,0.61959196,203.1383158,2.154487579,140.444219,0.46532,0.603351926,0.14383,4.6,15827.0,1.0,0.0
193,16.5,92,0.636608784,29.44916688,269.8071004,1205.365634,0.805479843,287.2807582,3.62764792,54.12151747,0.44709,0.298664563,0.06412849999999999,3.224,11036.0,1.0,0.0
194,16.6,111,0.553544875,5.569994979,305.8548843000001,1651.979252,1.220998847,21.20307489,4.248750646,140.4955216,0.3382,0.217920413,0.211813,3.104,23469.0,0.0,0.0
195,17.1,131,0.35887667799999995,9.583607775,355.9423257,474.1672348,0.762951594,202.3702392,1.617094702,235.8040999,0.4009,0.7592258040000001,0.131597,5.252999999999999,9656.0,1.0,0.0
196,17.7,44,0.51171814,4.220098534,109.1998936,1396.267366,1.193760938,234.9077412,3.695877758,60.06195436,0.52783,0.257830276,0.196707,3.303,15465.0,0.0,0.0
197,17.1,256,0.36785653,0.807962603,59.52808169,942.0646266,1.188877668,319.2682384,2.572539556,226.21141980000004,0.42935,0.382139388,0.191338,3.885,25065.0,0.0,0.0
198,15.6,296,0.511095219,17.83312665,338.4606518,1379.085384,1.185457813,100.7802357,3.663984694,44.51535206,0.3911,0.261042575,0.365032,3.263,15646.0,0.0,0.0
199,15.9,266,0.488703924,2.807239328,297.4994884,1318.7945550000004,1.203349011,222.8601304,3.503704564,122.0393884,0.44614,0.272976559,0.215387,3.383,24226.0,0.0,0.0
200,15.9,128,0.231847438,36.81390231,291.7072747,798.9906139,1.294423286,242.6754824,2.075801198,49.00224859,0.45468,0.450568497,0.43275,3.974,24329.0,0.0,0.0
201,16.8,99,0.562630482,3.003666776,186.70101090000003,1445.981067,1.094522344,333.8510726,3.910501093,317.1590267,0.56808,0.248965915,0.105457,3.224,10197.0,0.0,0.0
202,15.9,309,0.443309767,1.326533744,281.5164985,1218.8037869999996,1.243093649,9.549440088999999,3.222922007,354.3491410000001,0.32879,0.29537158,0.22689,3.504,11055.0,0.0,0.0
203,16.7,80,0.62322091,21.7753619,237.2183195,2075.655351000001,1.199843685,57.89307103,5.169106811,198.4891192,0.5325300000000001,0.17343919800000002,0.317832,2.77,8618.0,0.0,0.0
204,17.6,36,0.558822013,6.501434434,111.5035345,1061.057035,0.8982020390000001,104.2338403,3.173633205,219.8174297,0.50649,0.33928430600000004,0.052300699999999985,3.587,8330.0,1.0,0.0
205,18.2,43,0.490568898,9.945060242,180.9568165,1153.692767,1.096680072,17.59732298,3.208828824,5.034423988,0.5574100000000001,0.312041481,0.105263,3.5210000000000004,8102.0,0.0,0.0
206,20.4,30,0.476435851,6.984029915,227.3651648,714.8457889,0.819179718,296.1506634,2.310063261,307.0577836,0.63021,0.503605121,0.00325523,4.283,2448.0,1.0,1.0
207,17.6,87,0.464009133,6.299148759,61.77123064,709.0268852999999,0.83406566,147.61404819999996,2.278172667,310.0765693,0.59451,0.507738151,0.0563153,4.307,7711.0,1.0,0.0
208,15.2,242,0.412083391,33.94175724,280.0728799,939.0171693,1.103314012,283.669244,2.649987034,90.15695966,0.47166,0.383379571,0.329679,3.681,24076.0,0.0,0.0
209,16.4,100,0.561268014,8.335003412999999,302.9891483,1656.502381,1.20206621,168.84170480000003,4.277662872,94.31495043,0.47652,0.217325374,0.22152,3.088,9877.0,0.0,0.0
210,13.9,352,0.6326978129999999,31.86259734,347.3342539,1379.2404210000002,0.890672166,198.6472239,3.959133784,34.70205682,0.39998,0.261013232,0.08068919999999999,3.044,24518.0,1.0,0.0
211,14.3,501,0.238549799,38.46013518,297.8468689,814.2136746,1.299375925,27.09956026,2.113522051,41.07067775,0.35075,0.44214438,0.308271,3.92,11264.0,0.0,0.0
212,16.1,165,0.520588133,20.952265,167.384129,1338.236806,1.13937095,250.1729633,3.613831998,136.6468581,0.51062,0.269010685,0.313031,3.267,11056.0,0.0,0.0
213,17.4,143,0.120526115,23.98126223,59.21947923,522.4105796,1.116431219,197.2132121,1.42243034,66.69063886,0.45324,0.68911315,0.110097,4.995,16872.0,0.0,0.0
214,17.9,164,0.27623473600000004,9.844660136,136.4651023,423.937587,0.799343413,186.5732774,1.409503716,41.49919371,0.48665,0.8491816040000001,0.167603,5.584,8438.0,1.0,0.0
215,17.7,192,0.5698272879999999,3.203452172,307.4273922,491.6227144,0.524403039,324.7309934,1.913701584,73.58376012,0.5038600000000001,0.7322688509999999,0.0336461,5.063,23760.0,1.0,1.0
216,16.8,386,0.524019735,11.40093111,338.99159039999995,723.1557644999998,0.750489401,305.7309044,2.402958154,180.0670519,0.45685,0.49781806,0.0627723,4.2189999999999985,7960.0,1.0,0.0
217,16.0,170,0.4012820620000001,40.95787681,119.6874133,899.8225284,1.092097032,301.4177859,2.5560216,318.9707541,0.40596,0.400078892,0.257566,3.672,9672.0,0.0,0.0
218,16.1,278,0.589388369,51.31335245,164.3601895,916.6874159,0.758309463,293.5331963,2.9352510960000004,259.1400162,0.35504,0.392718383,0.0128391,3.419,11080.0,1.0,1.0
219,17.5,41,0.516931965,23.40183488,345.9127233,1267.59714,1.107295453,124.1705803,3.477133129,218.1392822,0.61044,0.284001903,0.244028,3.313,8654.0,0.0,0.0
220,18.0,62,0.361192643,14.36107256,296.6428399,845.5983460000001,1.117927676,357.52911560000007,2.382118663,29.24099864,0.51698,0.42573404,0.102188,4.021,12219.0,0.0,0.0
221,16.6,81,0.516933359,8.399119734,127.8511883,1133.7398460000004,1.027898827,128.9849697,3.227823837,16.9602484,0.56765,0.317533164,0.0802489,3.528,8288.0,0.0,0.0
222,16.4,82,0.822629398,25.79197646,178.2180958,1282.048769,0.409655747,231.0956206,4.20955108,218.5464185,0.49209,0.28080055,0.151517,2.935,9407.0,1.0,0.0
223,14.7,330,0.5454112210000001,23.77126038,203.1543383,1200.731161,1.00504062,219.1035311,3.416716652,359.5648835,0.5059100000000001,0.299817321,0.08337,3.354,10829.0,1.0,0.0
224,16.3,179,0.442402801,14.64161986,76.47635549,1013.304323,1.100900907,32.63116202,2.8478309310000003,5.627995205,0.38591,0.355273329,0.149828,3.704,6873.0,0.0,0.0
225,17.3,140,0.305752448,21.92363649,121.0613213,563.369962,0.926782584,287.5272559,1.74310824,303.460196,0.5167,0.639011705,0.100864,4.793,10134.0,1.0,0.0
226,19.2,185,0.280168469,1.621450424,69.0800245,556.5269742,0.953138607,162.81123440000005,1.695088279,187.6327517,0.46097,0.646868915,0.0129128,4.898,8092.0,1.0,1.0
227,16.6,163,0.370858507,14.32801781,50.60164674,698.3103296,0.96912922,85.97377841,2.111669714,24.44792009,0.53335,0.515530109,0.172941,4.357,14818.0,1.0,0.0
228,13.7,409,0.498058811,15.74628441,94.69325458,1497.976865,1.286048326,199.7130075,3.838250507,161.40484469999996,0.4396600000000001,0.240324139,0.280916,3.202,17388.0,0.0,0.0
229,16.8,92,0.6452146,14.79353478,185.7417763,2188.387039,1.170351218,62.85059425,5.4271650089999985,68.34407725,0.57216,0.164504721,0.269167,2.754,24177.0,0.0,0.0
230,19.1,33,0.468952506,5.375917881,210.8857622,1143.634741,1.136560711,98.82377905,3.143887737,0.332638924,0.69299,0.31478582,0.157504,3.559,25337.0,0.0,0.0
231,18.0,24,0.576100293,8.687526233,252.1747602,743.3233108,0.680742189,200.4821424,2.531065594,185.1822306,0.69548,0.484311463,0.130923,4.138,5788.0,1.0,0.0
232,18.1,56,0.47162181,13.53701031,303.6748611999999,702.0385918,0.8168078870000001,231.1143531,2.2749468530000003,8.452739568,0.49123,0.512792323,0.035064,4.301,16559.0,1.0,1.0
233,15.3,215,0.558150159,11.0228548,146.2462233,1758.212287,1.259669533,155.1863775,4.44212966,321.6590092,0.43354,0.204753432,0.257098,3.031,8821.0,0.0,0.0
234,19.2,37,0.594868883,3.498311337,153.201518,1712.7441989999998,1.134989004,156.5054049,4.468080992,0.97919158,0.54903,0.210189006,0.123333,3.035,12226.0,0.0,0.0
235,18.1,91,0.433896971,8.701950969,130.3677538,840.864281,0.986992374,0.7878630240000001,2.499978454,238.8370444,0.57644,0.428130922,0.00188775,4.016,8294.0,1.0,1.0
236,17.7,95,0.425507633,5.3547867380000005,191.8833647,1143.239859,1.229259434,111.7655247,3.050203637,358.8663503,0.50938,0.314894549,0.234811,3.587,25286.0,0.0,0.0
237,15.9,210,0.398781244,36.94932358,135.2085291,937.920575,1.127398912,269.2935961,2.622979468,40.9369506,0.47004,0.38382781,0.444697,3.655,14969.0,0.0,0.0
238,17.1,168,0.507826539,12.16749713,356.6622234,808.5803879,0.835990565,224.6832949,2.561147362,230.8829306,0.50011,0.445224749,0.0401055,4.026,25846.0,1.0,1.0
239,14.7,345,0.6809828809999999,8.737728152999999,205.026792,1389.547209,0.777434678,33.71849226,4.096502368,345.568065,0.43595,0.2590772,0.069566,3.1260000000000003,11036.0,1.0,0.0
240,17.0,56,0.643294783,36.21527283,38.66822523,711.664965,0.55645182,151.0877146,2.563501541,116.9626566,0.61228,0.50585601,0.403123,4.012,9145.0,1.0,0.0
241,16.3,149,0.502440221,8.958310528,144.9226725,1534.2517,1.295320952,271.44645269999995,3.911373829,142.23375880000003,0.4894,0.234642073,0.354446,3.207,23548.0,0.0,0.0
242,17.2,184,0.25701846300000003,20.22066397,331.03986569999995,826.1836886,1.280255985,186.6532365,2.166009962,307.9289802,0.45078,0.43573845,0.292032,4.063,7976.0,0.0,0.0
243,17.3,51,0.391113293,6.501274245,222.7353169,1045.701186,1.227653883,156.1133822,2.804800331,199.7644385,0.49557,0.344266608,0.235406,3.719,15197.0,0.0,0.0
244,17.1,86,0.429954844,5.963978745,299.7348362,1056.320432,1.157108531,350.5008957,2.902599786,202.9586818,0.60295,0.34080567700000003,0.14190899999999998,3.685,7817.0,0.0,0.0
245,19.4,24,0.54793801,18.81311172,13.96102021,737.6310861000002,0.722257148,311.9925386000001,2.473132705,97.9660156,0.7097100000000001,0.488048846,0.124041,4.134,6576.0,1.0,0.0
246,15.9,90,0.578326624,9.543418965,78.81980371,1139.932364,0.900526753,39.10125179,3.370678419,312.28744,0.5845600000000001,0.31580821,0.0018165,3.467,8939.0,1.0,1.0
247,15.8,167,0.440929526,18.93088856,331.2169244,1230.262755,1.256221407,92.31332464,3.237743004,194.8388229,0.48329,0.292620417,0.451382,3.432,12672.0,0.0,0.0
248,17.9,167,0.417926239,7.341854914,82.00123323,222.4520906,0.418218653,167.29651719999995,1.018776728,319.6992856,0.32206,1.618325991,0.010566,7.912000000000001,8040.0,2.0,1.0
249,16.0,244,0.387276371,6.175836457999999,315.2854794,1087.100619,1.2677847,286.2404941000001,2.870409552,330.3580714,0.53033,0.331156099,0.279943,3.671,31499.0,0.0,0.0
250,16.7,337,0.144305535,13.91091662,139.3648564,443.0555911,0.973251883,206.94445990000003,1.3015130540000002,55.40084171,0.30207,0.81253912,0.0260101,5.473,10594.0,1.0,1.0
251,16.9,271,0.4838860270000001,4.0985027139999985,213.755711,632.9667688,0.7446187,102.918532,2.140862955,81.81788592,0.39626,0.568750237,0.000589605,4.526,10576.0,1.0,1.0
252,19.3,53,0.543880963,13.1375867,115.3382997,1448.875445,1.142965924,1.463502429,3.868734225,221.0737842,0.58254,0.248468563,0.159381,3.2110000000000003,7381.0,0.0,0.0
253,19.3,24,0.596118833,7.1397363170000006,271.3516827,1128.997477,0.857004887,169.8662563,3.386841858,340.1588265000001,0.63451,0.31886696600000003,0.0725051,3.47,1238.0,1.0,0.0
254,19.1,125,0.314100644,5.549926304,332.0838923,686.786101,1.044902518,52.10221801,2.001907508,352.0510872,0.46423,0.5241806720000001,0.07893760000000001,4.438,7205.0,0.0,0.0
255,16.2,201,0.33236327600000004,38.22191949,54.66335671,705.7139434999998,1.035683518,311.1638315,2.06685258,272.34597660000003,0.49048,0.510121705,0.135603,4.163,8261.0,0.0,0.0
256,15.9,140,0.423677005,58.04213987,241.0810228,561.810256,0.7679390859999999,19.75408718,1.897021681,255.23616580000004,0.5017,0.640785739,0.228225,4.39,14673.0,1.0,0.0
257,14.9,345,0.553840851,46.77090625,323.1652430000001,660.0744622000002,0.661941291,317.9578155,2.305346467,336.1535489,0.41549,0.545393013,0.267366,4.1160000000000005,7644.0,1.0,0.0
258,15.7,188,0.483479554,36.66479965,223.6626094,1235.244972,1.1637435740000002,117.98179,3.342345519,203.2985688,0.44969,0.291440166,0.351793,3.234,15156.0,0.0,0.0
259,19.3,25,0.520170271,5.081710002,145.6053494,963.6207479,0.916133918,323.1177182,2.902445311,359.705542,0.58797,0.37359096,0.00164465,3.756,7835.0,1.0,1.0
260,17.9,75,0.7524132020000001,18.00234108,139.6887168,656.1688531000002,0.365880227,303.7199453,2.589691151,97.21470929,0.38695,0.548639269,0.0238783,4.189,9456.0,1.0,1.0
261,19.6,50,0.506925183,12.73067736,195.5340695,1103.543461,1.030481419,8.809067275,3.149336264,359.9261483,0.52512,0.326221859,0.0340999,3.555,7617.0,0.0,1.0
262,17.4,105,0.566212464,23.67194522,165.3453246,618.2373512999999,0.616095842,178.9393581,2.224446087,105.0406963,0.53047,0.5823006310000001,0.384703,4.452,10188.0,1.0,0.0
263,16.1,99,0.401112978,9.331606982,64.85088513,1167.7981519999996,1.299743956,225.0691072,3.040787424,173.0815392,0.5744,0.308272452,0.308203,3.565,14666.0,0.0,0.0
264,18.2,35,0.5759330770000001,9.440722056,199.9585683,1060.140724,0.8628681909999999,28.08578594,3.206622471,86.85765612,0.57438,0.33957756,0.055878,3.5660000000000003,7108.0,1.0,0.0
