diameter_sigma,id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM,M1,K1,M2,K2,PC,epoch_mjd,a,e,i,om,w,ma,epoch,q,e,i,om,w,tp,sigma_e,sigma_a,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per
,a0267720,2267720,"267720 (2003 CA)",267720,,,Y,Y,18.8,,,,,,,,,,,,,,,,,,,"267720 (2003 CA)",1.379182422269817,.7195786763832095,21.15242731358049,126.1994270640724,234.7704721696208,.3867521603619132,2.37161268417772,1.61972308649006,6484,0,307,,,18.8,,,,,,,,,,,"267720 (2003 CA)",.7195786763832095,.3867521603619132,21.15242731358049,126.1994270640724,234.7704721696208,2.37161268417772,20200919.3657870,1.61972308649006,APO,6484,0,307,,,,,,,,,,,,,,,,,,,,,59000,1.379182422269817,.7195786763832095,21.15242731358049,126.1994270640724,234.7704721696208,292.2322144564919,2459000.5,.3867521603619132,.7195786763832095,21.15242731358049,126.1994270640724,234.7704721696208,2459111.865787030452,9.0224E-8,3.5293E-9,1.5098E-5,1.2228E-5,1.5701E-5,1.4854E-5,6.0689E-9,2.3358E-9,2.4711E-5,2.2709E-6
,a0267729,2267729,"267729 (2003 FC5)",267729,,,Y,Y,18.3,,,,,,,,,,129.5,,,,,,,,,"267729 (2003 FC5)",1.918197701178045,.6086559955583603,5.821163210542525,188.9849554047454,270.9808994355218,.7506751696897639,3.085720232666326,2.65673508761299,6122,0,810,,,18.3,,,,129.5,,,,,,,"267729 (2003 FC5)",.6086559955583603,.7506751696897639,5.821163210542525,188.9849554047454,270.9808994355218,3.085720232666326,20210829.9915898,2.65673508761299,APO,6122,0,810,,,,,,,,,,,,,,129.5,,,,,,,59000,1.918197701178045,.6086559955583603,5.821163210542525,188.9849554047454,270.9808994355218,190.8309706941686,2459000.5,.7506751696897639,.6086559955583603,5.821163210542525,188.9849554047454,270.9808994355218,2459456.491589792689,2.8282E-8,4.2408E-9,7.2112E-6,2.117E-5,2.3237E-5,1.276E-5,6.8219E-9,1.2303E-9,3.5861E-5,3.2179E-6
0.431,a0269690,2269690,"269690 (1996 RG3)",269690,,,Y,Y,18.4,,,,,,,0.888,,0.098,,,,,,,,,0.431,"269690 (1996 RG3)",1.999951519754792,.6050109339493165,3.571693849938519,158.1865917329058,300.1153167558346,.7899589829345904,3.209944056574994,2.82837770063494,7554,0,240,,,18.4,0.888,,0.098,,,,,,,,"269690 (1996 RG3)",.6050109339493165,.7899589829345904,3.571693849938519,158.1865917329058,300.1153167558346,3.209944056574994,20190816.9642875,2.82837770063494,APO,7554,0,240,,,,,,,,,,,0.888,,0.098,,,,,,,,59000,1.999951519754792,.6050109339493165,3.571693849938519,158.1865917329058,300.1153167558346,100.3739948687414,2459000.5,.7899589829345904,.6050109339493165,3.571693849938519,158.1865917329058,300.1153167558346,2458712.464287477788,2.9353E-8,5.3841E-9,7.7297E-6,9.9364E-5,.00010071,1.0938E-5,8.6415E-9,1.4072E-9,3.1021E-5,4.1717E-6
,a0275677,2275677,"275677 (2000 RS11)",275677,,,Y,Y,19.0,,,,,,,,,,4.444,,,,,,,,,"275677 (2000 RS11)",1.280246025335262,.3206144591148192,17.09627058456929,172.1810999629691,301.6680985374443,.8697806383884997,1.690711412282024,1.448599585358,6915,0,402,10,1,19.0,,,,4.444,,,,,,,"275677 (2000 RS11)",.3206144591148192,.8697806383884997,17.09627058456929,172.1810999629691,301.6680985374443,1.690711412282024,20191110.9584621,1.448599585358,APO,6915,0,402,,,,,,,,,,,,,,4.444,,,,,,,59000,1.280246025335262,.3206144591148192,17.09627058456929,172.1810999629691,301.6680985374443,137.4689403838698,2459000.5,.8697806383884997,.3206144591148192,17.09627058456929,172.1810999629691,301.6680985374443,2458798.458462147243,2.4226E-8,2.9609E-9,4.614E-6,4.2653E-6,8.1704E-6,6.7266E-6,3.9102E-9,2.3604E-9,9.2895E-6,1.8355E-6
,a0276033,2276033,"276033 (2002 AJ129)",276033,,,Y,Y,18.7,,,,,,,,,,3.9223,,,,,,,,,"276033 (2002 AJ129)",1.370451864141392,.9149324612193218,15.4565591758294,138.0427354130919,210.9987354720441,.1165809670999005,2.624322761182883,1.60436759376546,5898,0,469,3,2,18.7,,,,3.9223,,,,,,,"276033 (2002 AJ129)",.9149324612193218,.1165809670999005,15.4565591758294,138.0427354130919,210.9987354720441,2.624322761182883,20210315.8375083,1.60436759376546,APO,5898,0,469,,,,,,,,,,,,,,3.9223,,,,,,,59000,1.370451864141392,.9149324612193218,15.4565591758294,138.0427354130919,210.9987354720441,182.5557279575357,2459000.5,.1165809670999005,.9149324612193218,15.4565591758294,138.0427354130919,210.9987354720441,2459289.337508260794,1.6348E-8,3.0044E-9,8.6189E-6,8.5299E-6,9.167E-6,2.0773E-6,5.7532E-9,2.0202E-9,4.2975E-6,1.927E-6
,a0277475,2277475,"277475 (2005 WK4)",277475,,,Y,Y,20.1,,,,,,,,,,2.595,,,,,,,,,"277475 (2005 WK4)",1.010643886577268,.2372975330255334,9.843390419772236,138.1283950954677,74.10004566510143,.7708205855251457,1.250467187629391,1.01602742834797,3182,0,325,9,3,20.1,,,,2.595,,,,,,,"277475 (2005 WK4)",.2372975330255334,.7708205855251457,9.843390419772236,138.1283950954677,74.10004566510143,1.250467187629391,20200629.7916553,1.01602742834797,APO,3182,0,325,,,,,,,,,,,,,,2.595,,,,,,,59000,1.010643886577268,.2372975330255334,9.843390419772236,138.1283950954677,74.10004566510143,331.0997580280857,2459000.5,.7708205855251457,.2372975330255334,9.843390419772236,138.1283950954677,74.10004566510143,2459030.291655341245,5.2178E-8,2.8712E-9,4.0267E-6,4.1502E-6,6.7454E-6,1.5769E-5,3.5525E-9,4.1339E-9,1.6378E-5,1.5814E-6
0.050,a0277570,2277570,"277570 (2005 YP180)",277570,,,Y,Y,19.2,,,,,,,0.439,,0.177,3.689,,,,,,,,0.050,"277570 (2005 YP180)",1.37204847204745,.616872957993744,4.111442911601745,288.9586682472736,92.38680685148471,.5256688725847426,2.218428071510156,1.60717209785457,4843,0,184,,,19.2,0.439,,0.177,3.689,,,,,,,"277570 (2005 YP180)",.616872957993744,.5256688725847426,4.111442911601745,288.9586682472736,92.38680685148471,2.218428071510156,20200505.5013050,1.60717209785457,APO,4843,0,184,,,,,,,,,,,0.439,,0.177,3.689,,,,,,,59000,1.37204847204745,.616872957993744,4.111442911601745,288.9586682472736,92.38680685148471,15.63751884259851,2459000.5,.5256688725847426,.616872957993744,4.111442911601745,288.9586682472736,92.38680685148471,2458975.001305020366,5.7313E-8,8.1846E-9,7.0579E-6,7.2286E-5,7.0715E-5,1.8305E-5,1.3233E-8,5.4874E-9,2.9678E-5,5.2525E-6
,a0279744,2279744,"279744 (1998 KM3)",279744,,,Y,Y,19.7,,,,,,,,,,,,,,,,,,,"279744 (1998 KM3)",1.671279912064954,.6109697697707563,4.660659033827952,263.117619671355,85.2111208836552,.6501784089681391,2.692381415161769,2.16063791119025,5710,0,108,,,19.7,,,,,,,,,,,"279744 (1998 KM3)",.6109697697707563,.6501784089681391,4.660659033827952,263.117619671355,85.2111208836552,2.692381415161769,20200330.9333110,2.16063791119025,APO,5710,0,108,,,,,,,,,,,,,,,,,,,,,59000,1.671279912064954,.6109697697707563,4.660659033827952,263.117619671355,85.2111208836552,27.85702008014971,2459000.5,.6501784089681391,.6109697697707563,4.660659033827952,263.117619671355,85.2111208836552,2458939.433311039237,4.1472E-8,4.7663E-9,1.3515E-5,6.7989E-5,6.6479E-5,1.8426E-5,7.6784E-9,1.9514E-9,4.0398E-5,3.376E-6
,a0279816,2279816,"279816 (2000 JE5)",279816,,,Y,Y,19.1,,,,,,,,,,,,,,,,,,,"279816 (2000 JE5)",1.238198025448778,.4006232718451528,50.737936977566,41.24067814513329,285.1657373017949,.7421470813012806,1.734248969596275,1.37782278671755,6576,0,153,,,19.1,,,,,,,,,,,"279816 (2000 JE5)",.4006232718451528,.7421470813012806,50.737936977566,41.24067814513329,285.1657373017949,1.734248969596275,20191120.8857329,1.37782278671755,APO,6576,0,153,,,,,,,,,,,,,,,,,,,,,59000,1.238198025448778,.4006232718451528,50.737936977566,41.24067814513329,285.1657373017949,137.4290459527438,2459000.5,.7421470813012806,.4006232718451528,50.737936977566,41.24067814513329,285.1657373017949,2458808.385732893011,1.1505E-7,5.5458E-9,3.6252E-5,1.4475E-5,2.4779E-5,3.4844E-5,7.7676E-9,4.806E-9,4.7767E-5,3.381E-6
,a0281375,2281375,"281375 (2008 JV19)",281375,,,Y,Y,20.7,,,,,,,,,,3.500,,,,,,,,,"281375 (2008 JV19)",.9853999109122427,.2484237691349989,7.225587306587921,141.9717089168375,310.5932136471639,.7406031509381311,1.230196670886354,0.978198472411514,3374,0,603,,,20.7,,,,3.500,,,,,,,"281375 (2008 JV19)",.2484237691349989,.7406031509381311,7.225587306587921,141.9717089168375,310.5932136471639,1.230196670886354,20201017.7544449,0.978198472411514,ATE,3374,0,603,,,,,,,,,,,,,,3.500,,,,,,,59000,.9853999109122427,.2484237691349989,7.225587306587921,141.9717089168375,310.5932136471639,219.1843496085194,2459000.5,.7406031509381311,.2484237691349989,7.225587306587921,141.9717089168375,310.5932136471639,2459140.254444893605,1.9045E-7,1.0823E-8,5.2796E-6,1.1279E-5,1.2967E-5,5.2832E-5,1.3512E-8,1.66E-8,5.4683E-5,5.8864E-6
,a0285263,2285263,"285263 (1998 QE2)",285263,,,Y,Y,17.2,,,,,,,,,,4.749,,,,,,,,,"285263 (1998 QE2)",2.423772197211587,.57158170048781,12.85875990587069,250.1301879103125,345.7035166073711,1.038388363134312,3.809156031288861,3.77351344229234,7831,0,1851,4,0,17.2,,,,4.749,,,,,,,"285263 (1998 QE2)",.57158170048781,1.038388363134312,12.85875990587069,250.1301879103125,345.7035166073711,3.809156031288861,20201205.3158271,3.77351344229234,AMO,7831,0,1851,,,,,,,,,,,,,,4.749,,,,,,,59000,2.423772197211587,.57158170048781,12.85875990587069,250.1301879103125,345.7035166073711,310.8126758839686,2459000.5,1.038388363134312,.57158170048781,12.85875990587069,250.1301879103125,345.7035166073711,2459188.815827078059,6.3179E-9,2.1641E-8,2.0619E-6,2.2428E-6,6.3199E-6,9.166E-6,3.4011E-8,3.4982E-9,3.7591E-5,1.8459E-5
,a0286080,2286080,"286080 (2001 TX1)",286080,,,Y,Y,21.1,,,,,,,,,,,,,,,,,,,"286080 (2001 TX1)",1.047360891702223,.482562578131449,2.800451871074901,159.1967465718798,354.1163520387444,.5419437195683448,1.552778063836101,1.071896202545,6858,0,153,,,21.1,,,,,,,,,,,"286080 (2001 TX1)",.482562578131449,.5419437195683448,2.800451871074901,159.1967465718798,354.1163520387444,1.552778063836101,20200331.3958174,1.071896202545,APO,6858,0,153,,,,,,,,,,,,,,,,,,,,,59000,1.047360891702223,.482562578131449,2.800451871074901,159.1967465718798,354.1163520387444,55.72654807335622,2459000.5,.5419437195683448,.482562578131449,2.800451871074901,159.1967465718798,354.1163520387444,2458939.895817391675,8.6325E-8,6.3236E-9,5.116E-6,6.3923E-5,6.7594E-5,2.3333E-5,9.3751E-9,8.3275E-9,2.5742E-5,3.5457E-6
,a0289315,2289315,"289315 (2005 AN26)",289315,,,Y,Y,18.5,,,,,,,,,,,,,,,,,,,"289315 (2005 AN26)",2.319100943744271,.6377322127331347,4.91914007668136,175.7896862415082,208.4559396159312,.8401355673387361,3.798066320149806,3.53173151870039,5354,0,119,,,18.5,,,,,,,,,,,"289315 (2005 AN26)",.6377322127331347,.8401355673387361,4.91914007668136,175.7896862415082,208.4559396159312,3.798066320149806,20181201.7370884,3.53173151870039,APO,5354,0,119,,,,,,,,,,,,,,,,,,,,,59000,2.319100943744271,.6377322127331347,4.91914007668136,175.7896862415082,208.4559396159312,152.4496073646723,2459000.5,.8401355673387361,.6377322127331347,4.91914007668136,175.7896862415082,208.4559396159312,2458454.237088357931,6.4429E-8,1.8183E-8,9.7669E-6,.00022186,.00022286,1.0424E-5,2.9778E-8,3.2821E-9,3.601E-5,1.5171E-5
,a0290772,2290772,"290772 (2005 VC)",290772,,,Y,Y,17.5,,,,,,,,,,,,,,,,,,,"290772 (2005 VC)",2.082668937335222,.594703093252117,4.483139132526937,227.9730682016741,290.2080552904502,.8440992780818659,3.321238596588578,3.00565107261074,5014,1,79,,,17.5,,,,,,,,,,,"290772 (2005 VC)",.594703093252117,.8440992780818659,4.483139132526937,227.9730682016741,290.2080552904502,3.321238596588578,20210720.9388823,3.00565107261074,APO,5014,1,79,,,,,,,,,,,,,,,,,,,,,59000,2.082668937335222,.594703093252117,4.483139132526937,227.9730682016741,290.2080552904502,223.603497286922,2459000.5,.8440992780818659,.594703093252117,4.483139132526937,227.9730682016741,290.2080552904502,2459416.438882310666,7.488E-7,9.1318E-8,4.5953E-5,.00043779,.00050747,.00046198,1.4563E-7,2.1568E-8,.0014033,7.2203E-5
,a0292220,2292220,"292220 (2006 SU49)",292220,,,Y,Y,19.4,,,,,,,,,,,,,,,,,,,"292220 (2006 SU49)",1.412351703689072,.3121840680094635,2.519195269701626,303.1212031976279,198.9848510432226,.9714380033713212,1.853265404006823,1.67850442109755,6265,0,249,,,19.4,,,,,,,,,,,"292220 (2006 SU49)",.3121840680094635,.9714380033713212,2.519195269701626,303.1212031976279,198.9848510432226,1.853265404006823,20200919.7462454,1.67850442109755,APO,6265,0,249,,,,,,,,,,,,,,,,,,,,,59000,1.412351703689072,.3121840680094635,2.519195269701626,303.1212031976279,198.9848510432226,294.3820396475284,2459000.5,.9714380033713212,.3121840680094635,2.519195269701626,303.1212031976279,198.9848510432226,2459112.246245421455,2.6402E-7,8.6966E-9,8.303E-6,.00022813,.00022966,2.2542E-5,1.1412E-8,5.4236E-9,3.8444E-5,5.6625E-6
0.236,a0294739,2294739,"294739 (2008 CM)",294739,,,Y,Y,17.1,,,,,,,0.740,,0.425,3.05785,,,,,,,,0.236,"294739 (2008 CM)",1.565854304213093,.4081239355029284,36.014707070805,279.5622987839249,130.6791209114498,.9267916831534458,2.20491692527274,1.9594547013149,4353,0,1397,7,1,17.1,0.740,,0.425,3.05785,,,,,,,"294739 (2008 CM)",.4081239355029284,.9267916831534458,36.014707070805,279.5622987839249,130.6791209114498,2.20491692527274,20191021.1672527,1.9594547013149,APO,4353,0,1397,,,,,,,,,,,0.740,,0.425,3.05785,,,,,,,59000,1.565854304213093,.4081239355029284,36.014707070805,279.5622987839249,130.6791209114498,112.0872110029241,2459000.5,.9267916831534458,.4081239355029284,36.014707070805,279.5622987839249,130.6791209114498,2458777.667252676590,1.5944E-8,4.9373E-9,3.6508E-6,5.7736E-7,4.6257E-6,4.5788E-6,6.9524E-9,2.3791E-9,8.1149E-6,3.385E-6
0.024,a0297274,2297274,"297274 (1996 SK)",297274,,,Y,Y,16.8,,,,,,,1.199,,0.234,4.645,,,,,,,,0.024,"297274 (1996 SK)",2.436023785109598,.7943591045107048,1.963058674201128,197.3537831234551,284.4187503555011,.5009461126031602,4.371101457616036,3.80216087760829,8361,0,464,,,16.8,1.199,,0.234,4.645,,,,,,,"297274 (1996 SK)",.7943591045107048,.5009461126031602,1.963058674201128,197.3537831234551,284.4187503555011,4.371101457616036,20191009.3633761,3.80216087760829,APO,8361,0,464,,,,,,,,,,,1.199,,0.234,4.645,,,,,,,59000,2.436023785109598,.7943591045107048,1.963058674201128,197.3537831234551,284.4187503555011,60.82436566406509,2459000.5,.5009461126031602,.7943591045107048,1.963058674201128,197.3537831234551,284.4187503555011,2458765.863376123558,2.7078E-8,1.7207E-8,7.9209E-6,.00014437,.00014408,6.4738E-6,3.0875E-8,2.7465E-9,2.3834E-5,1.4714E-5
0.03,a0297300,2297300,"297300 (1998 SC15)",297300,,,Y,Y,19.3,,,,,,,0.320,,,15,,,,,,,,0.03,"297300 (1998 SC15)",1.272969402346689,.4146631275725398,16.08043547810018,198.7171246607373,277.4674224840666,.7451159286654639,1.800822876027914,1.43626689235901,7590,0,367,1,2,19.3,0.320,,,15,,,,,,,"297300 (1998 SC15)",.4146631275725398,.7451159286654639,16.08043547810018,198.7171246607373,277.4674224840666,1.800822876027914,20200728.7933045,1.43626689235901,APO,7590,0,367,,,,,,,,,,,0.320,,,15,,,,,,,59000,1.272969402346689,.4146631275725398,16.08043547810018,198.7171246607373,277.4674224840666,319.6535807473074,2459000.5,.7451159286654639,.4146631275725398,16.08043547810018,198.7171246607373,277.4674224840666,2459059.293304496597,3.1845E-8,2.826E-9,9.261E-6,1.0611E-5,1.1812E-5,6.079E-6,3.9978E-9,2.2852E-9,9.0008E-6,1.7469E-6
0.019,a0297418,2297418,"297418 (2000 SP43)",297418,,,Y,Y,18.6,,,,,,,0.407,,0.388,6.314,,,,,,,,0.019,"297418 (2000 SP43)",.8115179412122293,.466792941706667,10.3456814858378,350.562221914675,224.4442773164238,.4327070941860348,1.190328788238424,0.731063987441182,7331,0,874,0,1,18.6,0.407,,0.388,6.314,,,,,,,"297418 (2000 SP43)",.466792941706667,.4327070941860348,10.3456814858378,350.562221914675,224.4442773164238,1.190328788238424,20200406.6318116,0.731063987441182,ATE,7331,0,874,,,,,,,,,,,0.407,,0.388,6.314,,,,,,,59000,.8115179412122293,.466792941706667,10.3456814858378,350.562221914675,224.4442773164238,73.29962408728844,2459000.5,.4327070941860348,.466792941706667,10.3456814858378,350.562221914675,224.4442773164238,2458946.131811602969,5.4999E-8,4.1452E-10,7.0629E-6,1.6769E-5,1.5033E-5,1.2434E-5,6.0801E-10,1.033E-9,9.2326E-6,2.0459E-7
,a0301844,2301844,"301844 (1990 UA)",301844,,,Y,Y,19.6,,,,,,,0.4,,,,,,,,,,,,"301844 (1990 UA)",1.641950110355444,.526215131965576,.9284284604419325,104.2679725571341,202.572274764612,.7779311163538618,2.505969104357026,2.10401163976916,7703,0,184,,,19.6,0.4,,,,,,,,,,"301844 (1990 UA)",.526215131965576,.7779311163538618,.9284284604419325,104.2679725571341,202.572274764612,2.505969104357026,20200127.8986992,2.10401163976916,APO,7703,0,184,,,,,,,,,,,0.4,,,,,,,,,,59000,1.641950110355444,.526215131965576,.9284284604419325,104.2679725571341,202.572274764612,58.13537412942969,2459000.5,.7779311163538618,.526215131965576,.9284284604419325,104.2679725571341,202.572274764612,2458876.398699218190,5.1317E-8,4.819E-9,4.9569E-6,.0011258,.0011252,8.7998E-6,7.3549E-9,2.0623E-9,1.8448E-5,3.3832E-6
,a0302169,2302169,"302169 (2001 TD45)",302169,,,Y,Y,19.9,,,,,,,,,,,,,,,,,,,"302169 (2001 TD45)",.7967478005302009,.7774756533158902,25.39075179835679,30.26833051299041,212.4509884249652,.1772957837849844,1.416199817275417,0.711196338632002,6583,0,106,,,19.9,,,,,,,,,,,"302169 (2001 TD45)",.7774756533158902,.1772957837849844,25.39075179835679,30.26833051299041,212.4509884249652,1.416199817275417,20200218.2676985,0.711196338632002,ATE,6583,0,106,,,,,,,,,,,,,,,,,,,,,59000,.7967478005302009,.7774756533158902,25.39075179835679,30.26833051299041,212.4509884249652,142.3737033678724,2459000.5,.1772957837849844,.7774756533158902,25.39075179835679,30.26833051299041,212.4509884249652,2458897.767698455897,2.6923E-7,3.4692E-9,3.5908E-5,2.6001E-5,2.0988E-5,4.1898E-5,6.1665E-9,9.0516E-9,2.971E-5,1.6966E-6
,a0302831,2302831,"302831 (2003 FH)",302831,,,Y,Y,19.0,,,,,,,,,,13.94,,,,,,,,,"302831 (2003 FH)",1.389023449998996,.540717658216026,25.79730215350882,24.1460047266844,274.355510088827,.6379539429083934,2.140092957089598,1.63709004965328,4984,0,324,2,1,19.0,,,,13.94,,,,,,,"302831 (2003 FH)",.540717658216026,.6379539429083934,25.79730215350882,24.1460047266844,274.355510088827,2.140092957089598,20191110.6921814,1.63709004965328,APO,4984,0,324,,,,,,,,,,,,,,13.94,,,,,,,59000,1.389023449998996,.540717658216026,25.79730215350882,24.1460047266844,274.355510088827,121.8014264996227,2459000.5,.6379539429083934,.540717658216026,25.79730215350882,24.1460047266844,274.355510088827,2458798.192181386616,6.8473E-8,1.0985E-8,1.2482E-5,5.8735E-6,9.1977E-6,2.3751E-5,1.6924E-8,7.1418E-9,3.7088E-5,7.093E-6
0.052,a0303450,2303450,"303450 (2005 BY2)",303450,,,Y,Y,20.5,,,,,,,0.187,,0.317,,,,,,,,,0.052,"303450 (2005 BY2)",1.2687972271986,.3304442962237741,7.291122070455751,74.47525678742781,130.2149929885327,.8495304204062826,1.688064033990918,1.42921160376067,5072,0,157,,,20.5,0.187,,0.317,,,,,,,,"303450 (2005 BY2)",.3304442962237741,.8495304204062826,7.291122070455751,74.47525678742781,130.2149929885327,1.688064033990918,20201223.7978220,1.42921160376067,APO,5072,0,157,,,,,,,,,,,0.187,,0.317,,,,,,,,59000,1.2687972271986,.3304442962237741,7.291122070455751,74.47525678742781,130.2149929885327,217.3861504194551,2459000.5,.8495304204062826,.3304442962237741,7.291122070455751,74.47525678742781,130.2149929885327,2459207.297821970707,5.8657E-8,2.3403E-9,9.1772E-6,4.9259E-5,5.2145E-5,1.7772E-5,3.1137E-9,1.9081E-9,2.5808E-5,1.4443E-6
0.008,a0304330,2304330,"304330 (2006 SX217)",304330,,,Y,Y,18.9,,,,,,,0.780,,0.080,,,,,,,,,0.008,"304330 (2006 SX217)",1.411557970082203,.3100372160736362,21.0415704402584,32.6270737149352,176.1722521849936,.9739224667113634,1.849193473453042,1.67708965504131,6471,0,247,13,3,18.9,0.780,,0.080,,,,,,,,"304330 (2006 SX217)",.3100372160736362,.9739224667113634,21.0415704402584,32.6270737149352,176.1722521849936,1.849193473453042,20210102.8632613,1.67708965504131,APO,6471,0,247,,,,,,,,,,,0.780,,0.080,,,,,,,,59000,1.411557970082203,.3100372160736362,21.0415704402584,32.6270737149352,176.1722521849936,232.5493717067189,2459000.5,.9739224667113634,.3100372160736362,21.0415704402584,32.6270737149352,176.1722521849936,2459217.363261305165,1.4457E-8,7.2357E-9,2.0449E-6,8.7861E-6,1.5319E-5,1.3012E-5,9.479E-9,4.5189E-9,2.3595E-5,4.71E-6
,a0306383,2306383,"306383 (1993 VD)",306383,,,Y,Y,21.5,,,,,,,,,,0.94345,,,,,,,,,"306383 (1993 VD)",.8758150481356881,.5514887229313324,2.067642849802583,2.200604242910406,254.211270867608,.392812925715294,1.358817170556082,0.819646911249666,8841,0,155,0,1,21.5,,,,0.94345,,,,,,,"306383 (1993 VD)",.5514887229313324,.392812925715294,2.067642849802583,2.200604242910406,254.211270867608,1.358817170556082,20200905.9676127,0.819646911249666,ATE,8841,0,155,,,,,,,,,,,,,,0.94345,,,,,,,59000,.8758150481356881,.5514887229313324,2.067642849802583,2.200604242910406,254.211270867608,242.1938414756349,2459000.5,.392812925715294,.5514887229313324,2.067642849802583,2.200604242910406,254.211270867608,2459098.467612664278,1.0916E-7,2.3788E-9,2.8509E-6,.00013603,.00013344,1.3658E-5,3.6907E-9,4.8992E-9,1.1689E-5,1.2197E-6
,a0307005,2307005,"307005 (2001 XP1)",307005,,,Y,Y,18.0,,,,,,,,,,,,,,,,,,,"307005 (2001 XP1)",2.890826645382157,.7524317592660913,39.20796992159766,268.0500678256555,246.3627469197961,.7156768668639676,5.065976423900347,4.91520092607707,3653,0,206,,,18.0,,,,,,,,,,,"307005 (2001 XP1)",.7524317592660913,.7156768668639676,39.20796992159766,268.0500678256555,246.3627469197961,5.065976423900347,20211108.0869638,4.91520092607707,APO,3653,0,206,,,,,,,,,,,,,,,,,,,,,59000,2.890826645382157,.7524317592660913,39.20796992159766,268.0500678256555,246.3627469197961,254.5058103027759,2459000.5,.7156768668639676,.7524317592660913,39.20796992159766,268.0500678256555,246.3627469197961,2459526.586963837772,8.3937E-8,2.7206E-8,4.626E-5,2.1268E-5,3.5625E-5,1.3597E-5,4.7677E-8,2.8308E-9,7.49E-5,2.5344E-5
0.060,a0307493,2307493,"307493 (2002 XP90)",307493,,,Y,Y,18.5,,,,,,,1.666,,0.023,,,,,,,,,0.060,"307493 (2002 XP90)",2.08031585143863,.585744939351142,23.106698974172,78.58768429340509,324.1410580351493,.8617813692064904,3.29885033367077,3.00055864750471,5562,0,223,,,18.5,1.666,,0.023,,,,,,,,"307493 (2002 XP90)",.585744939351142,.8617813692064904,23.106698974172,78.58768429340509,324.1410580351493,3.29885033367077,20201027.8142803,3.00055864750471,APO,5562,0,223,,,,,,,,,,,1.666,,0.023,,,,,,,,59000,2.08031585143863,.585744939351142,23.106698974172,78.58768429340509,324.1410580351493,310.7888664787332,2459000.5,.8617813692064904,.585744939351142,23.106698974172,78.58768429340509,324.1410580351493,2459150.314280252590,4.3397E-8,1.2828E-8,1.6965E-5,2.5852E-5,3.3901E-5,1.3514E-5,2.0342E-8,3.0383E-9,4.2157E-5,1.0137E-5
